INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,PRES,TEMP
74,T,231219,210416,48.366982N,18.254210E,181,60.6,289,998.8,25 
75,T,231219,210420,48.367180N,18.253365E,181,59.5,289,998.8,25 
76,T,231219,210424,48.367374N,18.252531E,183,59.0,289,998.6,25 
77,T,231219,210428,48.367569N,18.251696E,185,58.8,290,998.6,25 
78,T,231219,210432,48.367764N,18.250870E,187,58.1,289,998.6,25 
79,T,231219,210436,48.367954N,18.250072E,187,55.6,289,998.5,25 
80,T,231219,210440,48.368141N,18.249269E,187,55.2,289,998.4,25 
81,T,231219,210444,48.368317N,18.248449E,188,55.6,285,998.4,25 
82,T,231219,210448,48.368469N,18.247593E,187,60.3,283,998.3,25 
83,T,231219,210451,48.368568N,18.246914E,188,61.7,282,998.3,25 
84,T,231219,210454,48.368652N,18.246241E,186,59.4,280,998.2,25 
85,T,231219,210457,48.368721N,18.245569E,185,60.4,277,998.2,25 
86,T,231219,210501,48.368793N,18.244684E,184,60.3,276,998.3,25 
87,T,231219,210505,48.368839N,18.243824E,184,57.2,274,998.2,25 
88,T,231219,210509,48.368874N,18.242975E,183,57.3,272,998.2,25 
89,T,231219,210513,48.368908N,18.242117E,183,57.2,272,998.2,25 
90,T,231219,210517,48.368950N,18.241243E,184,59.3,272,998.0,25 
91,T,231219,210521,48.368980N,18.240343E,186,60.2,273,997.7,25 
92,T,231219,210524,48.368999N,18.239660E,187,61.3,273,997.6,25 
93,T,231219,210528,48.369026N,18.238766E,188,58.4,272,997.4,25 
94,T,231219,210532,48.369041N,18.237913E,189,55.9,271,997.1,25 
95,T,231219,210536,48.369087N,18.237070E,190,53.6,274,996.9,25 
96,T,231219,210540,48.369152N,18.236197E,191,56.5,274,996.7,25 
97,T,231219,210544,48.369190N,18.235334E,193,55.6,272,996.5,25 
98,T,231219,210548,48.369205N,18.234522E,194,54.5,273,996.3,25 
99,T,231219,210552,48.369213N,18.233702E,196,56.2,271,996.0,25 
100,T,231219,210556,48.369225N,18.232862E,198,55.5,271,995.8,25 
101,T,231219,210600,48.369232N,18.232021E,201,56.5,268,995.6,25 
102,T,231219,210604,48.369213N,18.231184E,204,55.6,266,995.4,25 
103,T,231219,210608,48.369171N,18.230360E,206,53.3,265,995.2,25 
104,T,231219,210612,48.369106N,18.229576E,209,51.8,263,995.1,26 
105,T,231219,210616,48.369019N,18.228798E,210,53.7,260,995.1,26 
106,T,231219,210620,48.368923N,18.228001E,213,53.7,257,995.0,26 
107,T,231219,210624,48.368809N,18.227209E,215,53.4,256,995.0,26 
108,T,231219,210628,48.368687N,18.226435E,216,52.5,256,995.0,26 
109,T,231219,210632,48.368561N,18.225668E,217,54.3,255,994.9,26 
110,T,231219,210636,48.368443N,18.224876E,219,55.5,256,994.8,26 
111,T,231219,210640,48.368320N,18.224058E,221,55.2,256,994.5,26 
112,T,231219,210644,48.368179N,18.223227E,224,57.4,255,994.3,26 
113,T,231219,210648,48.368031N,18.222363E,226,58.4,255,994.1,26 
114,T,231219,210652,48.367874N,18.221504E,227,59.2,254,994.0,26 
115,T,231219,210656,48.367718N,18.220633E,227,60.6,255,994.1,26 
116,T,231219,210659,48.367596N,18.219975E,226,58.0,255,994.1,26 
117,T,231219,210703,48.367458N,18.219145E,225,55.5,256,994.4,26 
118,T,231219,210707,48.367332N,18.218340E,221,54.3,255,994.8,26 
119,T,231219,210711,48.367207N,18.217569E,218,52.6,256,995.0,26 
120,T,231219,210715,48.367081N,18.216791E,214,53.9,255,995.3,26 
121,T,231219,210719,48.366951N,18.215992E,212,54.9,256,995.6,26 
122,T,231219,210723,48.366821N,18.215179E,210,56.1,256,996.0,26 
123,T,231219,210727,48.366680N,18.214344E,209,59.4,255,996.1,26 
124,T,231219,210731,48.366528N,18.213482E,210,59.8,255,996.2,26 
125,T,231219,210735,48.366386N,18.212629E,211,58.0,256,996.1,26 
126,T,231219,210739,48.366249N,18.211777E,212,58.8,256,996.1,26 
127,T,231219,210743,48.366119N,18.210928E,213,58.0,255,996.1,26 
128,T,231219,210747,48.365993N,18.210066E,213,58.9,258,996.1,26 
129,T,231219,210751,48.365879N,18.209188E,211,59.2,260,996.3,26 
130,T,231219,210754,48.365810N,18.208504E,209,59.8,261,996.5,26 
131,T,231219,210757,48.365749N,18.207823E,204,60.7,261,996.6,26 
132,T,231219,210800,48.365692N,18.207138E,198,60.6,262,996.9,26 
133,T,231219,210803,48.365635N,18.206465E,193,59.8,262,997.3,26 
134,T,231219,210806,48.365589N,18.205790E,190,58.8,263,997.6,26 
135,T,231219,210810,48.365520N,18.204929E,186,56.4,262,997.9,26 
136,T,231219,210814,48.365444N,18.204128E,185,54.1,262,997.9,26 
137,T,231219,210818,48.365391N,18.203325E,185,53.9,264,997.9,26 
138,T,231219,210822,48.365330N,18.202553E,188,52.7,263,997.6,26 
139,T,231219,210826,48.365261N,18.201773E,192,52.6,263,997.2,26 
140,T,231219,210830,48.365196N,18.200966E,194,55.0,262,996.9,26 
141,T,231219,210834,48.365128N,18.200150E,196,54.8,263,996.6,26 
142,T,231219,210838,48.365059N,18.199350E,199,53.7,263,996.2,26 
143,T,231219,210842,48.364990N,18.198549E,202,53.9,263,996.0,26 
144,T,231219,210846,48.364929N,18.197756E,206,53.8,263,995.7,26 
145,T,231219,210850,48.364864N,18.196943E,210,54.1,263,995.5,26 
146,T,231219,210854,48.364799N,18.196146E,213,53.4,261,995.3,26 
147,T,231219,210858,48.364735N,18.195364E,215,52.8,263,995.0,26 
148,T,231219,210902,48.364674N,18.194599E,217,50.6,262,994.8,26 
149,T,231219,210906,48.364609N,18.193834E,219,49.9,262,994.6,26 
150,T,231219,210910,48.364552N,18.193071E,220,51.7,263,994.4,26 
151,T,231219,210914,48.364487N,18.192295E,222,51.4,261,994.1,26 
152,T,231219,210918,48.364422N,18.191532E,224,50.4,262,993.7,26 
153,T,231219,210922,48.364353N,18.190796E,226,49.5,260,993.4,26 
154,T,231219,210926,48.364265N,18.190065E,229,49.6,258,993.0,26 
155,T,231219,210930,48.364136N,18.189348E,232,48.5,251,992.7,26 
156,T,231219,210934,48.363968N,18.188652E,234,49.8,248,992.2,26 
157,T,231219,210938,48.363754N,18.187965E,236,50.8,243,991.9,26 
158,T,231219,210942,48.363506N,18.187296E,240,51.3,240,991.4,26 
159,T,231219,210946,48.363224N,18.186666E,243,49.5,234,991.1,26 
160,T,231219,210950,48.362907N,18.186081E,246,50.1,230,990.8,26 
161,T,231219,210954,48.362560N,18.185535E,249,48.4,223,990.5,26 
162,T,231219,210959,48.362144N,18.184977E,250,43.4,220,990.4,26 
163,T,231219,211003,48.361778N,18.184566E,251,45.7,215,990.3,26 
164,T,231219,211007,48.361389N,18.184196E,253,45.8,211,990.3,26 
165,T,231219,211011,48.360985N,18.183849E,253,47.3,208,990.3,26 
166,T,231219,211015,48.360538N,18.183537E,255,49.6,203,990.2,26 
167,T,231219,211019,48.360077N,18.183271E,257,48.2,197,990.1,26 
168,T,231219,211023,48.359615N,18.183077E,257,49.7,196,989.9,26 
169,T,231219,211027,48.359100N,18.182877E,257,51.5,195,989.7,26 
170,T,231219,211031,48.358593N,18.182669E,259,52.3,196,989.5,26 
171,T,231219,211035,48.358086N,18.182467E,261,51.9,195,989.2,26 
172,T,231219,211039,48.357586N,18.182266E,262,52.2,195,988.9,26 
173,T,231219,211043,48.357082N,18.182076E,263,50.7,194,988.8,26 
174,T,231219,211047,48.356602N,18.181889E,264,50.4,194,988.8,26 
175,T,231219,211051,48.356110N,18.181686E,265,51.0,194,988.8,26 
176,T,231219,211055,48.355621N,18.181490E,264,50.9,194,988.9,26 
177,T,231219,211059,48.355125N,18.181276E,263,51.8,196,989.1,26 
178,T,231219,211103,48.354607N,18.181021E,260,54.3,198,989.4,26 
179,T,231219,211107,48.354076N,18.180733E,256,55.5,199,989.7,26 
180,T,231219,211111,48.353539N,18.180435E,254,57.1,201,990.2,26 
181,T,231219,211115,48.353020N,18.180107E,250,53.4,203,990.6,26 
182,T,231219,211119,48.352520N,18.179754E,246,55.3,205,990.9,26 
183,T,231219,211123,48.352013N,18.179377E,243,54.4,207,991.1,26 
184,T,231219,211127,48.351536N,18.179003E,241,52.5,208,991.3,26 
185,T,231219,211131,48.351074N,18.178602E,241,53.8,210,991.4,26 
186,T,231219,211135,48.350605N,18.178164E,241,54.1,211,991.6,27 
187,T,231219,211139,48.350151N,18.177723E,240,52.4,212,991.9,27 
188,T,231219,211143,48.349728N,18.177277E,238,51.5,214,992.2,27 
189,T,231219,211147,48.349312N,18.176844E,233,50.0,214,992.6,27 
190,T,231219,211151,48.348904N,18.176416E,230,50.2,214,992.8,27 
191,T,231219,211155,48.348495N,18.175987E,226,50.8,213,993.1,27 
192,T,231219,211159,48.348068N,18.175543E,224,52.3,215,993.3,27 
193,T,231219,211203,48.347637N,18.175089E,221,51.7,213,993.6,27 
194,T,231219,211207,48.347176N,18.174631E,219,57.4,214,993.9,27 
195,T,231219,211211,48.346699N,18.174135E,217,59.4,213,994.2,27 
196,T,231219,211215,48.346203N,18.173624E,215,60.2,214,994.5,27 
197,T,231219,211218,48.345825N,18.173235E,212,60.3,214,994.7,27 
198,T,231219,211221,48.345440N,18.172844E,211,60.8,213,994.9,27 
199,T,231219,211224,48.345058N,18.172457E,209,61.5,214,995.1,27 
200,T,231219,211228,48.344578N,18.171944E,207,59.1,214,995.1,27 
201,T,231219,211232,48.344082N,18.171452E,209,57.9,214,995.1,27 
202,T,231219,211235,48.343704N,18.171074E,210,61.0,214,994.9,27 
203,T,231219,211238,48.343296N,18.170673E,211,65.5,213,994.8,27 
204,T,231219,211241,48.342880N,18.170259E,213,65.2,214,994.6,27 
205,T,231219,211244,48.342468N,18.169844E,217,66.5,213,994.3,27 
206,T,231219,211247,48.342045N,18.169416E,219,68.0,213,994.1,27 
207,T,231219,211250,48.341629N,18.168999E,222,65.7,213,993.9,27 
208,T,231219,211253,48.341217N,18.168587E,225,64.1,213,993.8,27 
209,T,231219,211256,48.340809N,18.168177E,229,64.2,213,993.6,27 
210,T,231219,211259,48.340424N,18.167782E,230,64.1,213,993.4,27 
211,T,231219,211302,48.340023N,18.167376E,232,63.8,214,993.2,27 
212,T,231219,211305,48.339626N,18.166967E,234,63.0,214,993.0,27 
213,T,231219,211308,48.339245N,18.166574E,234,64.0,213,992.8,27 
214,T,231219,211311,48.338856N,18.166159E,234,63.3,215,992.7,27 
215,T,231219,211314,48.338467N,18.165724E,235,64.1,217,992.6,27 
216,T,231219,211317,48.338089N,18.165268E,236,63.4,219,992.5,27 
217,T,231219,211320,48.337723N,18.164808E,237,63.7,219,992.5,27 
218,T,231219,211323,48.337368N,18.164339E,235,63.8,222,992.5,27 
219,T,231219,211326,48.337021N,18.163839E,234,66.0,223,992.6,27 
220,T,231219,211329,48.336658N,18.163305E,232,66.8,224,993.0,27 
221,T,231219,211332,48.336308N,18.162752E,228,69.1,226,993.3,27 
222,T,231219,211335,48.335953N,18.162149E,225,71.6,229,993.6,27 
223,T,231219,211338,48.335606N,18.161516E,223,73.8,230,994.0,27 
224,T,231219,211341,48.335262N,18.160856E,219,74.3,232,994.4,27 
225,T,231219,211344,48.334915N,18.160162E,215,76.4,234,994.8,27 
226,T,231219,211347,48.334583N,18.159454E,212,76.4,235,995.4,27 
227,T,231219,211350,48.334259N,18.158724E,210,78.1,237,995.8,27 
228,T,231219,211353,48.333946N,18.157976E,207,78.1,238,996.2,27 
229,T,231219,211356,48.333652N,18.157211E,205,77.5,240,996.6,27 
230,T,231219,211359,48.333366N,18.156464E,202,76.2,239,996.9,27 
231,T,231219,211402,48.333088N,18.155729E,201,74.5,240,997.2,27 
232,T,231219,211405,48.332829N,18.155016E,200,72.8,240,997.3,27 
233,T,231219,211408,48.332558N,18.154301E,199,74.1,239,997.4,27 
234,T,231219,211411,48.332279N,18.153582E,198,73.9,239,997.4,27 
235,T,231219,211414,48.332012N,18.152861E,196,73.1,240,997.5,27 
236,T,231219,211417,48.331741N,18.152143E,196,73.6,240,997.7,27 
237,T,231219,211420,48.331470N,18.151426E,194,75.0,241,997.9,27 
238,T,231219,211423,48.331200N,18.150692E,192,75.9,240,998.3,27 
239,T,231219,211426,48.330917N,18.149942E,189,76.7,240,998.7,27 
240,T,231219,211429,48.330635N,18.149195E,186,76.2,239,998.9,27 
241,T,231219,211432,48.330353N,18.148443E,184,76.3,239,999.1,27 
242,T,231219,211435,48.330067N,18.147709E,183,74.2,239,999.1,27 
243,T,231219,211438,48.329788N,18.146992E,183,73.2,239,999.1,27 
244,T,231219,211441,48.329517N,18.146297E,183,70.4,239,999.1,27 
245,T,231219,211444,48.329247N,18.145615E,184,70.2,239,999.1,27 
246,T,231219,211447,48.328987N,18.144928E,185,70.0,240,998.9,27 
247,T,231219,211450,48.328724N,18.144247E,187,69.9,240,998.9,27 
248,T,231219,211453,48.328461N,18.143564E,188,70.5,239,998.7,27 
249,T,231219,211456,48.328194N,18.142881E,189,70.4,239,998.6,27 
250,T,231219,211459,48.327934N,18.142202E,189,69.6,240,998.6,27 
251,T,231219,211502,48.327679N,18.141527E,190,69.3,240,998.5,27 
252,T,231219,211505,48.327427N,18.140856E,191,69.0,240,998.4,27 
253,T,231219,211508,48.327164N,18.140182E,191,70.3,239,998.3,27 
254,T,231219,211511,48.326904N,18.139500E,192,70.3,240,998.2,27 
255,T,231219,211514,48.326641N,18.138817E,192,69.6,239,998.1,27 
256,T,231219,211517,48.326378N,18.138128E,192,70.4,239,998.1,27 
257,T,231219,211520,48.326111N,18.137428E,192,70.8,240,998.3,27 
258,T,231219,211523,48.325844N,18.136711E,191,71.4,240,998.3,27 
259,T,231219,211526,48.325581N,18.136017E,190,69.5,239,998.5,27 
260,T,231219,211529,48.325325N,18.135336E,188,68.1,240,998.7,28 
261,T,231219,211532,48.325069N,18.134672E,187,68.1,239,998.8,28 
262,T,231219,211535,48.324806N,18.133995E,186,70.3,240,998.9,28 
263,T,231219,211538,48.324543N,18.133305E,185,71.3,240,998.9,28 
264,T,231219,211541,48.324280N,18.132595E,183,71.9,242,999.1,28 
265,T,231219,211544,48.324024N,18.131863E,183,73.0,243,999.2,28 
266,T,231219,211547,48.323780N,18.131090E,182,76.2,245,999.2,28 
267,T,231219,211550,48.323551N,18.130304E,182,76.9,246,999.2,28 
268,T,231219,211553,48.323334N,18.129513E,183,77.4,248,999.0,28 
269,T,231219,211556,48.323128N,18.128710E,183,74.5,248,998.8,28 
270,T,231219,211559,48.322933N,18.127945E,183,71.0,248,998.7,28 
271,T,231219,211602,48.322739N,18.127195E,183,71.1,248,998.5,28 
272,T,231219,211605,48.322548N,18.126455E,184,71.0,248,998.2,28 
273,T,231219,211608,48.322361N,18.125727E,184,69.2,248,998.2,28 
274,T,231219,211611,48.322178N,18.125000E,184,69.2,248,998.1,28 
275,T,231219,211614,48.321995N,18.124289E,185,66.0,248,998.1,28 
276,T,231219,211617,48.321808N,18.123585E,185,66.2,249,998.1,28 
277,T,231219,211620,48.321632N,18.122881E,184,66.1,249,998.1,28 
278,T,231219,211623,48.321453N,18.122185E,183,65.9,248,998.3,28 
279,T,231219,211626,48.321281N,18.121525E,181,59.6,248,998.5,28 
280,T,231219,211630,48.321060N,18.120714E,180,56.6,247,998.7,28 
281,T,231219,211634,48.320881N,18.120071E,177,37.6,250,999.1,28 
282,T,231219,211643,48.320938N,18.119419E,172,19.3,306,999.4,28 
283,T,231219,211852,48.321289N,18.119015E,179,0.0,318,999.4,27 
284,T,231219,212026,48.321140N,18.119137E,180,12.3,137,999.4,27 
285,T,231219,212040,48.320759N,18.119064E,185,16.9,243,999.4,27 
286,T,231219,212050,48.320454N,18.118567E,185,16.9,219,999.6,27 
287,T,231219,212057,48.320179N,18.117994E,186,30.2,236,999.7,27 
288,T,231219,212102,48.319927N,18.117386E,183,41.3,238,999.8,27 
289,T,231219,212106,48.319695N,18.116783E,180,46.6,238,1000.1,27 
290,T,231219,212110,48.319431N,18.116137E,176,49.4,238,1000.3,27 
291,T,231219,212114,48.319168N,18.115501E,173,47.7,237,1000.6,27 
292,T,231219,212118,48.318909N,18.114887E,169,47.0,238,1000.8,27 
293,T,231219,212122,48.318653N,18.114267E,166,48.3,237,1001.0,27 
294,T,231219,212126,48.318375N,18.113636E,164,48.9,237,1001.3,28 
295,T,231219,212130,48.318111N,18.113005E,161,48.4,238,1001.6,28 
296,T,231219,212134,48.317860N,18.112373E,158,48.4,241,1001.9,28 
297,T,231219,212138,48.317650N,18.111744E,156,45.6,244,1002.1,28 
298,T,231219,212143,48.317455N,18.110985E,152,38.1,251,1002.4,28 
299,T,231219,212219,48.317371N,18.110315E,146,11.4,243,1002.5,28 
300,T,231219,212226,48.317322N,18.109596E,146,32.1,269,1002.7,28 
301,T,231219,212231,48.317352N,18.108894E,147,38.7,274,1002.6,28 
302,T,231219,212236,48.317459N,18.108110E,147,41.8,286,1002.7,28 
303,T,231219,212241,48.317627N,18.107332E,147,43.5,289,1002.7,28 
304,T,231219,212246,48.317848N,18.106586E,146,42.4,295,1002.9,28 
305,T,231219,212251,48.318069N,18.105877E,146,41.8,295,1003.0,28 
306,T,231219,212256,48.318310N,18.105156E,144,43.1,296,1003.0,28 
307,T,231219,212301,48.318562N,18.104416E,142,43.9,296,1003.2,28 
308,T,231219,212305,48.318764N,18.103802E,142,45.2,295,1003.2,28 
309,T,231219,212309,48.318951N,18.103176E,142,45.7,295,1003.3,28 
310,T,231219,212313,48.319153N,18.102545E,142,46.4,295,1003.4,28 
311,T,231219,212317,48.319351N,18.101912E,142,46.9,294,1003.5,28 
312,T,231219,212321,48.319530N,18.101288E,143,44.0,292,1003.6,28 
313,T,231219,212326,48.319721N,18.100595E,142,37.8,292,1003.6,28 
314,T,231219,212332,48.319885N,18.099922E,143,31.9,291,1003.7,28 
315,T,231219,212338,48.320007N,18.099203E,144,31.0,282,1003.6,28 
316,T,231219,212344,48.320103N,18.098543E,145,28.3,279,1003.7,28 
317,T,231219,212358,48.320194N,18.097874E,146,23.4,281,1003.6,28 
318,T,231219,212404,48.320259N,18.097095E,146,38.4,272,1003.6,28 
319,T,231219,212409,48.320339N,18.096302E,147,46.3,284,1003.6,28 
320,T,231219,212413,48.320499N,18.095573E,147,53.8,294,1003.5,28 
321,T,231219,212417,48.320763N,18.094847E,147,53.6,301,1003.5,28 
322,T,231219,212421,48.321064N,18.094152E,149,55.7,301,1003.5,28 
323,T,231219,212425,48.321400N,18.093424E,149,60.0,304,1003.4,28 
324,T,231219,212428,48.321686N,18.092838E,149,65.4,306,1003.4,28 
325,T,231219,212431,48.322002N,18.092201E,149,71.2,305,1003.5,28 
326,T,231219,212434,48.322315N,18.091516E,149,73.4,305,1003.4,28 
327,T,231219,212437,48.322639N,18.090818E,149,75.1,305,1003.5,28 
328,T,231219,212440,48.322960N,18.090128E,149,74.2,304,1003.4,28 
329,T,231219,212443,48.323280N,18.089420E,148,73.7,305,1003.4,28 
330,T,231219,212446,48.323608N,18.088736E,147,73.8,306,1003.4,28 
331,T,231219,212449,48.323956N,18.088070E,147,74.5,308,1003.4,28 
332,T,231219,212452,48.324322N,18.087427E,146,75.9,311,1003.3,28 
333,T,231219,212455,48.324718N,18.086798E,145,75.9,313,1003.3,28 
334,T,231219,212458,48.325146N,18.086201E,145,76.5,317,1003.2,29 
335,T,231219,212501,48.325596N,18.085632E,147,76.6,320,1003.2,29 
336,T,231219,212504,48.326042N,18.085112E,147,73.5,322,1003.2,29 
337,T,231219,212507,48.326477N,18.084621E,147,71.7,322,1003.1,29 
338,T,231219,212510,48.326912N,18.084141E,146,72.1,322,1003.1,29 
339,T,231219,212513,48.327339N,18.083649E,147,70.0,320,1003.2,29 
340,T,231219,212516,48.327759N,18.083101E,147,75.0,316,1003.1,29 
341,T,231219,212519,48.328156N,18.082493E,146,75.1,311,1003.1,29 
342,T,231219,212522,48.328522N,18.081823E,146,77.1,306,1003.0,29 
343,T,231219,212525,48.328850N,18.081083E,146,79.1,302,1002.8,29 
344,T,231219,212528,48.329159N,18.080242E,144,88.6,297,1002.7,29 
345,T,231219,212530,48.329369N,18.079571E,143,98.4,294,1002.5,29 
346,T,231219,212532,48.329563N,18.078814E,143,108.1,289,1002.4,29 
347,T,231219,212534,48.329727N,18.078012E,144,112.8,285,1002.3,29 
348,T,231219,212536,48.329861N,18.077156E,145,117.4,281,1002.2,29 
349,T,231219,212538,48.329952N,18.076283E,146,117.1,276,1002.3,29 
350,T,231219,212540,48.329971N,18.075375E,147,118.8,272,1002.3,29 
351,T,231219,212542,48.329933N,18.074444E,148,119.2,266,1002.2,29 
352,T,231219,212544,48.329853N,18.073536E,146,119.7,262,1002.3,29 
353,T,231219,212546,48.329731N,18.072664E,145,117.2,257,1002.4,29 
354,T,231219,212548,48.329567N,18.071831E,144,115.7,252,1002.3,29 
355,T,231219,212550,48.329361N,18.071024E,144,113.1,247,1002.4,29 
356,T,231219,212552,48.329109N,18.070253E,144,112.2,242,1002.5,29 
357,T,231219,212554,48.328823N,18.069513E,143,111.3,239,1002.6,29 
358,T,231219,212556,48.328541N,18.068802E,143,108.6,239,1002.7,29 
359,T,231219,212558,48.328251N,18.068100E,142,107.9,239,1002.6,29 
360,T,231219,212600,48.327969N,18.067392E,142,110.0,239,1002.6,29 
361,T,231219,212602,48.327671N,18.066660E,141,115.8,239,1002.6,29 
362,T,231219,212604,48.327358N,18.065887E,142,121.1,239,1002.5,29 
363,T,231219,212606,48.327038N,18.065084E,142,126.9,239,1002.4,29 
364,T,231219,212608,48.326702N,18.064243E,142,131.1,239,1002.4,29 
365,T,231219,212610,48.326363N,18.063387E,141,133.0,239,1002.5,29 
366,T,231219,212612,48.326015N,18.062511E,141,133.9,239,1002.5,29 
367,T,231219,212614,48.325668N,18.061642E,140,135.1,239,1002.5,29 
368,T,231219,212616,48.325314N,18.060753E,140,138.1,239,1002.4,29 
369,T,231219,212618,48.324955N,18.059856E,140,137.5,239,1002.5,29 
370,T,231219,212620,48.324608N,18.058964E,140,137.0,240,1002.5,29 
371,T,231219,212622,48.324265N,18.058077E,140,135.1,240,1002.6,29 
372,T,231219,212624,48.323936N,18.057196E,140,133.3,241,1002.6,29 
